"","c1","c2","c3","a1","a2","a3","pmin","pmax","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10","alp12_diff_1","alp12_diff_2","alp12_diff_3","alp12_diff_4","alp12_diff_5","alp12_diff_6","alp12_diff_7","alp12_diff_8","alp12_diff_9","alp12_diff_10","alp_diff"
"11",2,0.8,0,2,1,0,0.6,1.7,0.55,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"12",2,0.8,0,2,1,0,0.6,1.7,0.6,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"13",2,0.8,0,2,1,0,0.6,1.7,0.65,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"14",2,0.8,0,2,1,0,0.6,1.7,0.7,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"15",2,0.8,0,2,1,0,0.6,1.7,0.75,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"16",2,0.8,0,2,1,0,0.6,1.7,0.8,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"17",2,0.8,0,2,1,0,0.6,1.7,0.85,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"18",2,0.8,0,2,1,0,0.6,1.7,0.9,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"19",2,0.8,0,2,1,0,0.6,1.7,0.95,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
"20",2,0.8,0,2,1,0,0.6,1.7,1,3021.20401085317,1506.66940295816,1514.53460789499,736.228145652549,380.687938646637,355.540207005913,3757.43215650572,1887.3573416048,1870.0748149009,0,0,0,0.083,0.281,0.333,0.281,0.022,0,0,0,0,0,0.061,0.321,0.3,0.3,0.018,0,0,0,0,0,0.0219999999999999,0.04,0.0330000000000004,0.0190000000000003,0.004,0,0,0.118000000000001
