"","c1","c2","c3","a1","a2","a3","pmin","pmax","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10","alp12_diff_1","alp12_diff_2","alp12_diff_3","alp12_diff_4","alp12_diff_5","alp12_diff_6","alp12_diff_7","alp12_diff_8","alp12_diff_9","alp12_diff_10","alp_diff"
"11",2,0.9,0,2,1,0,0.6,1.8,0.55,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.300000000000001,0.293000000000003,0.251999999999999,0,0,0,0,0,0,0.135999999999999,0.316,0.292000000000001,0.255999999999999,0,0,0,0,0,0,0.0190000000000006,0.0159999999999996,0.00100000000000194,0.00400000000000039,0,0,0,0.0400000000000026
"12",2,0.9,0,2,1,0,0.6,1.8,0.6,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.79797136279,1910.05888661093,0,0,0,0.155,0.3,0.293000000000001,0.251999999999999,0,0,0,0,0,0,0.136,0.316,0.292000000000001,0.256,0,0,0,0,0,0,0.019,0.0159999999999999,0.00100000000000039,0.00400000000000117,0,0,0,0.0400000000000015
"13",2,0.9,0,2,1,0,0.6,1.8,0.65,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.3,0.293000000000001,0.252,0,0,0,0,0,0,0.136,0.316,0.292,0.256,0,0,0,0,0,0,0.019,0.0159999999999996,0.00100000000000089,0.00400000000000017,0,0,0,0.0400000000000007
"14",2,0.9,0,2,1,0,0.6,1.8,0.7,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.299999999999999,0.293000000000001,0.252,0,0,0,0,0,0,0.136,0.316,0.292000000000001,0.255999999999999,0,0,0,0,0,0,0.019,0.0160000000000005,0.000999999999999945,0.00399999999999928,0,0,0,0.0399999999999997
"15",2,0.9,0,2,1,0,0.6,1.8,0.75,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.3,0.293000000000003,0.252,0,0,0,0,0,0,0.136,0.316,0.292,0.256,0,0,0,0,0,0,0.0190000000000001,0.0159999999999999,0.00100000000000328,0.00400000000000045,0,0,0,0.0400000000000037
"16",2,0.9,0,2,1,0,0.6,1.8,0.8,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.3,0.293000000000001,0.252,0,0,0,0,0,0,0.136,0.316,0.292,0.256,0,0,0,0,0,0,0.0190000000000001,0.0159999999999998,0.00100000000000094,0.004,0,0,0,0.0400000000000009
"17",2,0.9,0,2,1,0,0.6,1.8,0.85,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.300000000000001,0.293000000000001,0.252,0,0,0,0,0,0,0.136,0.316,0.292,0.256,0,0,0,0,0,0,0.0189999999999999,0.0159999999999996,0.00100000000000117,0.00400000000000011,0,0,0,0.0400000000000007
"18",2,0.9,0,2,1,0,0.6,1.8,0.9,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.3,0.293000000000001,0.252,0,0,0,0,0,0,0.136,0.316,0.292,0.256,0,0,0,0,0,0,0.0190000000000001,0.016,0.00100000000000083,0.00400000000000011,0,0,0,0.040000000000001
"19",2,0.9,0,2,1,0,0.6,1.8,0.95,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.3,0.293000000000001,0.252,0,0,0,0,0,0,0.136,0.316,0.292,0.256,0,0,0,0,0,0,0.0190000000000002,0.0159999999999998,0.00100000000000178,0.00400000000000028,0,0,0,0.0400000000000021
"20",2,0.9,0,2,1,0,0.6,1.8,1,3087.11158992658,1539.35604299705,1547.75554692953,751.745268047147,389.441928365748,362.303339681399,3838.85685797373,1928.7979713628,1910.05888661093,0,0,0,0.155,0.3,0.293000000000001,0.252,0,0,0,0,0,0,0.136,0.316,0.292,0.256,0,0,0,0,0,0,0.0189999999999999,0.0159999999999996,0.00100000000000122,0.00400000000000011,0,0,0,0.0400000000000008
